sentence_id	sentence	sentence_domain	source
702619b2169d04d0c4c5c59e94a149db01b4b285145b82d9eab1051339ecaf25	पहले मुझे टॉम से बात करने दो।		tatoeba.org
7037fb3448da9a6741d92aab019f54b82aa5b9fa44a66672d8f34772fb16cc2e	बहस मत कीजिए।		tatoeba.org
703b8545c28a02fb9033adba9831291cd5f37c4fa0b29a602246dad9d3dc50c2	यहाँ बीस परिवार बसे हुए हैं।		tatoeba.org
7045b00a73f3b8cee0dbdfcd7e71ee41b6839519bc717b22ca4b1f73a4ff4d24	उसे सबसे ज़्यादा पढ़ना पसंद है।		tatoeba.org
7048d08e1224a4f4db6be94d8876dec3951025fb9a93ed6c369167eb8d9af632	तो संकोच ना करें।		tatoeba.org
704cd6194e860c6eab331f0810d6b9eaa8dc86f2cfc08850b33a4f4c959e1d6d	तुम जल्दी ही समझ जाओगे।		tatoeba.org
705182668770030a896c134db366c3739c129940d9e3b0d4987d1a417bba9377	आइज़ैक न्यूटन एक अंग्रेज़ भौतिक विज्ञानी थे।		tatoeba.org
705c36a4c73b9064f25529fc9f653df2623e7c1bf7a2feabfddf72d61b1c2bb0	वो तए किये जाने पर मैं तुम्हे बता दूंगा।		tatoeba.org
706069c4e59c7f1a2e83e550bc97842cef7891182d263363f6722ab492d4cc2c	तुन केले नहीं खाते क्या?		tatoeba.org
7075d12cf78c77b162c327d4aaedc7e748565eae27aa8c60ec27abf4b2145364	मैं चावल खा रहा हूँ।		tatoeba.org
707a50ba36119a4937c63b2f0fd662736df0f882cf36ae83150d841ebb8d6542	मुझे दे!		tatoeba.org
7083e95477b3ca06b11df5a067a50a4c7fa38db17d78bc53aa845ddfb78fb9b8	हम दोनों एक ही कक्षा में हैं।		tatoeba.org
7087ae4d89fc787a1b3052cff95009a20a1021646b2d32571c6194589328a1b0	मैं मलेशिया में रहता हूँ।		tatoeba.org
708d277c94863f25d438f1535c2b43c152096b923e0a090fae6c7336a79c4ada	आपका पत्र पिछले महीने की २९ तारीख को प्राप्त हुआ।		tatoeba.org
70a579a21ff20f3bf281b7c22c26700c228a3a0ae3763aa9dc76ea29856a53bf	तब तो आप मुझे जानते भी नहीं थे।		tatoeba.org
70a73d13b94a82f766029060d6ac22123c2c49fe6ccbfa4e910dac7a8e905340	मुझे ऑक्सिटन अच्छी लगती है।		tatoeba.org
70b3873e439047f20b1268ecf8d16ad614295a769e9beca943b9f01dc24ed5f2	तुम टॉम को क्या बताओगे?		tatoeba.org
70b72651501db8331290ddfbfa11ecdd48a6e9d9e4b2a859dba0bb82a5b60719	ट्रेन गई है।		tatoeba.org
70b7b8af87107132e9fcbac7d77fa8b1001fff797be4926273e97d418d3a8c21	मैं एक अध्यापिका थी.		tatoeba.org
70bbd4707cd77cfdb1c6e992e8499e440f30b1e381b5e509b0d038af50ba269d	क्या तुम सुरक्षित हो?		tatoeba.org
70bbf03fddd4ff70ef94fbba59c764b95206a4169b1d301edc47e53c394a7123	अकेलापन निर्धनता की पराकाष्ठा है।		tatoeba.org
70c36c9791a88e8d528ab25aeac29bafe5a93f80395004ffdd22f62e29855342	टॉमने मामला पूरी तरह मैरी के होथों सौंप दिया।		tatoeba.org
70cbfe064f0974fc51874c42d2ac1b0b8e2bd48c82a4fdce9774179ca4a0b6c1	छोड़ उसे!		tatoeba.org
70ccb0e9e369b05451cdbce1effdb23ffe1ffcadba05c943382c3ef6faf58dc9	टॉम मेरा रिश्तेदार है।		tatoeba.org
70d0525d2ee25c9206125a049547f88a4769be1a7a0bc9768de97ba4f1901a09	आपको कितना याद है?		tatoeba.org
70da74eb6f9feab6b656016ae59a7ecf8e351b5c4e6af9269af9bbfb4e430833	तुम मेरे पैर पर खड़े हो।		tatoeba.org
70dbd91d07708fa6c53bb6e78fc63ffa91ee036ae505f66e82aad13b8338d758	वे ज़्यादा थका हुआ नहीं लग रहे।		tatoeba.org
70de955a2115a2c8299e07943595ae81d3b4353651781d0e67a0d03f2be4f4b4	वह वहाँ क्या कर रहा था?		tatoeba.org
70f0227cdd77462ecb1ad62c582a438996933b7c102576f3a838599028300a39	हम जाएंगे।		tatoeba.org
70f50309252e7a5f7ebd831b532e2acef6df5c8f253bded342e57cd722dfa685	मेक्सिको में स्पेनिश बोली जाती है।		tatoeba.org
70fa759fda24a7e622e9dc228461075e95b2167a809e5f26026bfd9c29aa550d	वह फिर भी आना चाहता है।		tatoeba.org
70fb25f28e217b68bef97ae469961526f006bdc73ead8adba24a2e27fe44f8d6	आप खेले।		tatoeba.org
710e93465ae69719fa58368b481e114836a40e0c032cb2a6d442a334952d65ab	पति के चल बसने के बाद वह पूरी तरह उम्मीद छोड़ बैठी।		tatoeba.org
71125e8a93537ad91520f2d7901bc4ff043213c98c8a7cb4d280d71009883242	टॉम आपकी मदद कर सकता है।		tatoeba.org
7115a9f4aac1f1a02ad9f2d53e4e948d3bdb58f232c4981f487405e8864d6a1c	वे मस्जिद में काम करते हैं।		tatoeba.org
7123db39b6e8f5f32891e3215cac98379fad43baef62f76ced9726466160c5e0	मैं मिस्र से हूँ।		tatoeba.org
71242adba14e254dcbe50e09d05fc3e9db8480d71d6008f5f869b5a7868373ad	तुम गलत मंज़िल पर हो।		tatoeba.org
712bd2ec2b66ea170ec1dc197a93bef79ecb99ceb16070f465c628d275c458e0	मैंने उन्हें करने दिया।		tatoeba.org
712fe43d69690ba2f47973cffea44d2ce20f6bbe0cd1e90a5ce94c1d1e850c8d	मुझे नहीं पता था कि आप इतने अमीर हैं।		tatoeba.org
713f5712cf716afd318965482db555bdcd5c137e7093ad3f82935895a764017c	वे मर गयीं।		tatoeba.org
7141307f43e2513a0da6e35a70d469632ae8aa5b29801dec46f352ad33132fba	टॉम शाकारी है क्या?		tatoeba.org
71525bbf025e1f6a5ba0a6d03e0dd3cc4f1cb5ceae000094af478a28181711ca	टॉम का घर पूरी तरह से नष्ट हो चुका था।		tatoeba.org
7152a0c24cfd7e43fb5613643c29723b09a05e0e99fcbc21149d66845309f186	टॉम ने मुझे बताया कि उसे पर्याप्त नींद नहीं मिली।		tatoeba.org
715f6922370273dd0f4221876633b704128aa03cb59b09eb130d693872e54ea7	अरे, टॉम कहाँ गया?		tatoeba.org
716512de971634a68d736cbaddb43b77a80e8f58089180d582e3785c839cbb51	मैं सेव खा रहा हूँ ।		tatoeba.org
716a1183d599c1803cb218b4d39426e3223ea7e841975f41cb492eb6309619f5	पूरी कक्षा में वह सबसे तेज दौड़ सकता है।		tatoeba.org
716e213f121f9d7e075b67801b7655df95ccdb6840d330ff1a2536da2008033a	हमें बचाओ।		tatoeba.org
716faabb2ad16cc6befa8ddc4835d15ce4691add3bc2b3c55c4d4d3297725a3a	आपने उन्हें जाने क्यों दिया?		tatoeba.org
71715e2ffce6b6be18ea425cf2ecdaa86f707b89ae79cada54879f144f60eb9d	वे सच में सैनिक हैं क्या?		tatoeba.org
71723c2eee2fd73d9f54557b8ede89782de13e02fda682cdd4c7d776b2268d6f	वे अंग्रेज़ी सीखने विदेश गएं।		tatoeba.org
71746738519acb8a626793dfaf0495e875fe1bf0a2485f87ada8c6156389d27b	उसने कुछ नहीं कहा।		tatoeba.org
717bc7f2d0966f2c754482de7d1597ea1b1853e44a15650b881ee6809cd5550f	स्पुटनिक १ सबसे पहला कृत्रिम उपग्रह था, जिसे रूस मे १९५७ में प्रक्षेपित किया।		tatoeba.org
718cd1f081cb089f9494db227c18bf9cdc7a7b4e10a7beefa32cf1cf5e58a7fd	नताशा का जन्म रूस में हुआ था, मगर वह रूसी नहीं बोलती।		tatoeba.org
719a37560bf6f4d516adb6bcc9f95c13cde61ef65f6942b0257cf92fcceaaec7	मैंने टॉम को पहचाना नहीं।		tatoeba.org
71a8b7d232170ff8080a575cd7bcd68a4527d8b3695989a727b2073207fd5196	टॉम ने किसी से भी बात नहीं की।		tatoeba.org
71afb22a0b871bc0bfa35c42eca8f19a744098ccb0c0fddca4162551fce16db5	मैं विभिन्न भाषाओं में कई वाक्य जोड़ सकती हूं।		tatoeba.org
71b30a3cbeeedb90eb6005cebbf683c55d47f89de0522733d0ac0184bb13ff98	तुम हमें क्या बता सकते हो?		tatoeba.org
71ba42b2ca711601cd228f820c6f8668fab85f29dd52e38945fe6036fc7ef13b	आवाज़ को ऊँचा करो ।		tatoeba.org
71c0da2c449f806e2dfcf5cc7506129095fec5fda61211363f78c4440177b1fb	उसके लिये है।		tatoeba.org
71c334f03f90d89ff637ceefd5340d699e45650617a45a9b2bfe4849b1df6374	मैं तुम्हारी मदद माँग रहा हूँ।		tatoeba.org
71c56dcbb0359e173aa910ffa2383f1dcda38b66e0857c02a0b9374f422afc3d	घटोत्कच और टॉम पटाखों के आवाज से बहुत ज्यादा डर गए।	general	cc0 from tatoeba.org
71cfeec8f9ec66e31ae6ecb9a274fcaaf14dd8a84eabf17f6124f26452890127	तुम सोयी थी।		tatoeba.org
71e0f5bd1d153f3be44128cff9387906ada0d1d4fd8405e5f52b5f7db5ad91a5	क्या टॉम को अर्ल ग्रे चाय पसंद है?		tatoeba.org
71e32b76757c0ec7cf8bf5cfdc8d172fdbbeb7f325d8eb4435f0aea3274fe47a	यह बेहतर है।		tatoeba.org
71eb046705236b447bde0dcbfbb2e76398e26965fbdfc6af8f8dbbc31b9c0be7	नरक में मिलेंगे।		tatoeba.org
72009b30c9e668e184e914d1f41ae4089874312470e5b6ae5b7cff73a177887e	कहाँ से?		tatoeba.org
72071f33b9e399d04ba37d1d77eaf916c028bcf20b977261cd7d824d49d2396b	जापान में होते वक़्त उसने वह कैमरा खरीदा।		tatoeba.org
720d3aa13c2ab1f6048eddf1dda238f1405b48ee174e12752d0a56706b5515ca	अंग्रेज़ी में जवाब दीजिए।		tatoeba.org
7211c3663ea11409667b8153a210a551004cf9ef9abe077c4bfc50a4e1779b2d	मेरे घर में चार कमरे हैं।		tatoeba.org
7214bc109a130620425f7a6c6e079d553dded4da9b08a75215b8b88887f50d60	जनवरी में मैं उसके साथ थी।		tatoeba.org
7215f45b772d944eed5d7e6928eb83f42204253bd279f2cd1fc8ada6396c31d5	छोड़।		tatoeba.org
72176ba28157ec9ddf7eea64ea5c4f92796da40a455bc98f2b467e2603f64248	कृपया बैठ जायें।		tatoeba.org
722099196f14bb4bae2554097a57a14776384ca8567f96c9ee81667914ee61d7	टॉम पूरा दिन टीवी देखते बिस्तर पर पड़े रहें।		tatoeba.org
7220ea96e71861590e9549e59885cdbcc02ab1fac0b629787517b999dc256afe	सिंगापूर में अंग्रेजी बोली जाती है I		tatoeba.org
72225c27ff028d48d8e11c5997d6cd79e7f410bdaef9e27bc1c211ffd4a9b3ba	इस राज्य को एक नये राजा की ज़रूरत है।		tatoeba.org
722d7bc3cff11ee91ffdbd5445b5d8932e3e39ad6650bb8b0ae8a188038c8a8e	अगर हो सकता तो मैं तुम्हारी मदद करती।		tatoeba.org
722e68a8a9d262d5ce7d07399063d286489f16845e86e8df6fe838301358ce67	हमें जल्दी ही इस मामले से निपटना चाहिए।		tatoeba.org
723720710e54e91c43120fb088207fa2bee27c7636a30ae94029320ffc4e3eeb	मैं ठीक हूँ।		tatoeba.org
7248770b574ec4cb2907aaac84f53765e5f0207f8adbc6f80c6ec3f7a412da14	"""ब्राज़ील को पुर्त्तगाली में ""ब्रासिल"" कहते हैं।"""		tatoeba.org
724ac38fc30465e93fb2e7793eadf8c38cf03e2a4ef2837cdf3cf84f7e1d200a	टॉम मुझे हर रोज़ बुलाता है।		tatoeba.org
724edbe8e044d8177d19f968fbb2379594f5078e05a6ba044443c48395d233d5	कोईसा भी ले लो।		tatoeba.org
7254e86779e317bb3903c20f464e0c07c7d113e921b7754a07b60121375538af	"""मार्को!"" ""पोलो!"""		tatoeba.org
725f594d083755ac85ca7ba044ade37d2221ff13c798ac03241c1ae7aa6d2c40	वह उसका घर है।		tatoeba.org
7261e4a9eee8e0542d2a8530ff2f75a02a2000d4a48f52c2bb404e18394d2838	अपना नाम बताएं।		tatoeba.org
726b79b241159ad544406a36e40f3a38daa3633c649a456860942c3d5af585a3	मैं आप से टॉम के बारे में बात करना चाहती हूँ।		tatoeba.org
727cacec0ca1ac5f75f492ce3f762060f3950db6f033cbde656820b0baa052d9	क्या आप खड़े हो सकते हैं?		tatoeba.org
7291b9809731b0387008836ac691f1e245b48768d310d6f8b5f9ab70e3cf6d47	मुझे देर होने वाली है।		tatoeba.org
729261d1c998333b09dc3a689db8c4a8780d8ff6f5a3d193d4b95b5f9f30173c	छोड़ उन्हें!		tatoeba.org
729d5a42eac99d29d45f19f96c194887d6cbf86851126ad876a5eff3177e2682	मैं अब यहाँ रहता हूँ।		tatoeba.org
72a3964bb28ed9c419d15018f9626124faa226d0b3ad62b69ef865fb0f22a78f	मेरा नाम इचिरो तानाका है।		tatoeba.org
72afcad5421db5c30e1221cfc79c156c4c1add4ce2d69bece9f7bbb1eeae15ca	आप क्या खोज रहें हैं?		tatoeba.org
72b9743ef10ca9bcf6cd92cc1208f679096f87533d21d091b05823fe2df9e245	बारिश हो सकती है।		tatoeba.org
72c0f1d944eda5a651b740ce152d01715691f6ec8938e76a23cd9a76d1cc14d8	बोतल खोल।		tatoeba.org
72c6c21ed463857baa86024b3fbd6b081e73ddffc74fe8c5ce0687c240560457	क्या कहाँ?		tatoeba.org
72cb3cb3470090375a2ecc6a8a36f8af04459f181c0608bd99c98ebfb4f8c1d6	मैं साथ आऊँगा।		tatoeba.org
72d98a353010e57268be289ebefba6cb783ec266b157725bbb7f4a253375647a	क्या तुम्हे मुझपर यकीन है?		tatoeba.org
72dac82c533bd094bb7d4a3530285664c595d0b0d1d81126038fa834152052c7	एक पानिनी या दो पानिनी?		tatoeba.org
72db08c80f15040b00b450f071d9408b9b5ac5bd33abd0a61e5b42af6565f6e6	मैं टॉम के साथ तीन साल रहा हूँ।		tatoeba.org
72dbd7b66113dd70eb15322c83712c7de2c2a5cb6a77c840f1c83277e7b6faf2	क्या मैं आपसे बात कर रही थी?		tatoeba.org
72e2ee676b477e36e96d2a9d702ecf7c57c6c1a804da3cfba3c7a0d7ec81dd50	वह चाय पी रहे हैं।		tatoeba.org
72f075e3116cf9edb5587a94a52f6b7e7e1c96d4ecb65e3b407f1648f217e6d1	मैं १९४५ में हिरोशिमा में पैदा हुई था।		tatoeba.org
72f0f5a7cfe52f2dba1689830e64f6c02de8c2cf4d7f5eb34fb268e9008b673f	दीपावली एक सनातन त्यौहार है।	general	cc0 from tatoeba.org
72fab0fbf33f2e55c86e04fd04944e23088c5f665c3d270a072055a708f216f3	मैं अभी छोड़ने वाली नहीं हूँ।		tatoeba.org
72ffbd78bac1189c48bb073ec07302d967d3886dda1b411853c2f086d0bb60fd	में कई भाषाएं बोलती हूँ।		tatoeba.org
73133099019b30da85783baac56e8da4ecdbce7b2c6ac8174766733ce5a795f0	चुप!		tatoeba.org
7316a922b900757f96cad17d370d93d4f6254e92343ceca88e119e02e2bb903c	मैं आपके जैसी हूँ।		tatoeba.org
732056eb21772a32bcfbcb4acd83b6e7a9b97f650d03175778c8d4fb86a1f78f	फिर से देखिए।		tatoeba.org
7322b0eaeff84c93452b52489f9f585f19851b1a38818e4ba731b932e0645a75	टॉम तुम्हारा इंतजार करेगा।		tatoeba.org
7325098a5144c261d1841c91023ec71a67161a8f4661a5c81909df6695df6b60	मेरा नाम टॉम है।		tatoeba.org
73264eae21f40f366ba3bf8e93b81750a349231a85b78250c5684aceb19b6751	टॉम बहुत कम बोला।		tatoeba.org
7328ff30fea5b22addff4c6b96970669c5ace29ba934a6100f33ff5fb02fb76a	चार के पहले बियर नहीं!		tatoeba.org
732efc2292a16a0207f5f398c4a8923cadde5ffcfcfbeb3dc8261edac2664ba8	तुम आलसी लगती हो।		tatoeba.org
7331ab204dda197002f4c274a18fb7e0b30bdf84c602a88c7e0d44f35160860c	मुझे नहीं पता मैं क्या कहूँ।		tatoeba.org
733312ff035202f02746a356ff2746d68621342b4f254f6b901bfd52b53a4ba7	पुराने ज़माने में लोग परिश्रम से सफ़र करते थे		tatoeba.org
73369cd8e12ff8528fbc6dbdbb27517e01d83c1bde3f491210c6ef7c4e9af822	अंतरिक्ष काला क्यों है?		tatoeba.org
733f86f84426679e458d0076d72c85b1c62a6de410be39aca5119e9f5b4bf25a	मैं गाता हूँ।		tatoeba.org
734401bc964d5cfcf3b071e3dd2d3969e05f7ded5d85ab0f0dd8acdbc307e07a	अंग्रेज़ी में जवाब दो।		tatoeba.org
734433f98693c65e2781b90f602d4939170db72b8d202e7dc9d3b144ae39ed77	यह बंदा कमाल की चीज़ें कर सकता है।		tatoeba.org
7383baf558bb1d146301ed97ec8489e4cc18c714a8ec053568e722747ca51ab4	अंदर चलते हैं।		tatoeba.org
738681ce8fbc7eab94bd7d2738a6ff17d82289c1aadf9cf019307a29774a06c8	चिंता तो में करता ही हूँ।		tatoeba.org
7389762e8bd3919beb815f249f83ae0878872a738326ea6d500b650e5823f4fe	क्या मैं आपका ई-मेल जान सकती हूँ?		tatoeba.org
73942ec02aa7605a8f80be86e0d54b94082c14de2d060a03a2f17418e6b0ee40	जर्मनी में आप किसे जानते हैं?		tatoeba.org
73a5a495f7e8445aca4e02839cab8fc8806267d4cbf409977697a8a9aaa9c4df	हमें नहीं पता।		tatoeba.org
73a6eae7162616a447f8256caf21ac712d703249c717e75ffca9ab3a87a571ec	क्या हाल है, टॉम?		tatoeba.org
73a7b0ededbda889c818cff892ec65f7ae20f22388c57cdaf8671c3156e701d9	बहुत धन्यवाद		tatoeba.org
73aba62346898f134ebc7e0151fd9ccbb8f64c06bb3996d7d0e2a3d753f3fa21	तुमने कितने सैनिक देखे?		tatoeba.org
73b964ff413f08b1a1c6905e4b031ef8e4b45bf4bb1d19ea7ded07cc7b6a56ff	फैसला मेरा था।		tatoeba.org
73b9654bb82a0bd78766fcd0523106d443c2a83eb22c7e024a666d8fd8cde009	किसी भी नींव का सबसे मजबूत पत्थर सबसे निचला ही होता है।		tatoeba.org
73c49fc27d1eaea8e40e1496df3e01f2f30d5db00350cc8a92ea7bd6e5dd7691	बाहर आ।		tatoeba.org
73dc7a1084d14e4c5f910596d14461bbd57282da702a79166354eb0bbb38da69	डरावना है।		tatoeba.org
73dd0c7d416fc5715cb32d30ff9520ad50c461f80075151af9771221c1779729	मैं इस वक़्त खुश हूँ।		tatoeba.org
73e98acf0af411b49fd0182f98079fbe91eea6270e020beeca37c04754c7952f	कौन जाने!		tatoeba.org
73ef5e0f98b20120efdca99ed59f9221edbcb38dce75c332653de7599e25e9e1	मेरी गाड़ी लाल रंग की है।		tatoeba.org
73ef8343cdef31aab1cdb71e0272f5fb7e25fd7bf780aab6db733b2976ab41ab	मैं हारूँगा नहीं!		tatoeba.org
73fa08b004bcdb5ac2989d1d7c6ea7d41948a45adaf9ed628985f6d1f7c04cfc	अभी भी बहुत गरम है।		tatoeba.org
73fba9cfe82ce889292ac6955bd2938c6cccb6971a7551b899e5987adf337618	बर्लिन में है।		tatoeba.org
74019120fbfe65788b324cf244f685b9a8843384c6072a8c566369d4af7e4f94	उसको लगा कि वो बहुत बड़ी मुसीबत में है।		tatoeba.org
7411840fa5091fc6f155f99ad15bb4da53445253bea676d4c4396ccdb5ba9843	तुम जीत गयी।		tatoeba.org
7412d7c29ba85f2e28d415ad5481e779a67a73a721f9e31bc3d216768b2efb50	मुझे लगता है मैरी मुझे पसंद करती है।		tatoeba.org
7413fa02a3742a1f95e7a63bed4958c3b72d52e1c9dbf75edbc8e31475f72b89	कोई कबूतर दिखें?		tatoeba.org
741a3ad157acf56ba76e653e970b5e701b79f7b53305cd45af85e60121f0976b	बिल्ली कहाँ है?		tatoeba.org
74219d751080e99d19c157c8f865c917fa44ab0d780b872da6f667f007d1a405	मुझे नहीं पता कि उसे क्या पता है।		tatoeba.org
742d343d4da1dbaa3910fb7080b59d381d3216774455b1d6231acf137b0a623d	मैं चावल खा रही हूँ।		tatoeba.org
7433b1deb765432ba27eb925678cf6c283d38b97f35b1a10d5c556016bb5d1cf	मैंने तुम्हें परसों स्ट्रिप क्लब में देखा था।		tatoeba.org
743ae8a64e893fbd42fb0586dfa3586bdc5a628d5547db5875b4be9b27306590	स्कीर दही की तरह होता है।		tatoeba.org
7444d25e68ee24d7e1c28b4262eba5ed96f228b7665b752bf4630aff698f4067	टॉम बिल्कुल सही था।		tatoeba.org
744d905bec2a45e9ef9368a92285fde35a22cc4ae721d6c168ff765178efe905	तुम प्रगति को रोक नहीं सकती।		tatoeba.org
744fb932080491cc00168386a5a55e37fdcbe650d9c5b0235d42fc20e7f5b3e0	मुझे बस उसका नाम बता।		tatoeba.org
745c2025b8fd06e278d5ef21a8f6081960167b1ca5cf9e430240b70aeca7835e	निष्ठा से काम करने वाले ही सबसे सुखी हैं।		tatoeba.org
74634861e12dac6f94c7291edfdc91d5cb5a1a0af7e554e0d942b0fb8e46d3b2	नमस्ते, टॉम।		tatoeba.org
746aa6e2fff45a99a627c1358072a9f97bb075269ee9b66020331782828f1438	वे कितने अलग थे।		tatoeba.org
7475aebd522629fd6d30b1608dd2b0e5da2dbbad7678ffd171fd65e32f47bffc	टॉम को वह पता नहीं है।		tatoeba.org
7481a681b4d324312ea79e0857c6d76224cea266462733780cae6dba388ad920	ट्रेन आ चुकी है।		tatoeba.org
74884adf60106ed0e9fd7848621b2c40bc5cda292c4667b5f14ea46e6f942c88	मेरी क्लास में चालीस विद्यार्थी हैं।		tatoeba.org
748afb8ae6c6beac0ec3aeb567a48572901668cdcd361802034bd54764312dda	वे घर पर थे।		tatoeba.org
7499d64c20e4eb826869222d43425a6b69b4ed940674e82971dbffb426634634	मैं तुम्हारे साथ सेक्स कर रही हूँ।		tatoeba.org
749b506e61f7298f0f71eb93b7d26303b001e88d3292767e01f03528ce38d30e	टॉम मैरी की मदद नहीं कर सकता।		tatoeba.org
74a7a3aebfce1aabab5d6bda6d534dd697baeb256e176a8f10972a4929bb69a4	वह एक प्रसिद्ध व्यापारी है।		tatoeba.org
74acac3e31e6b933dc591c33a4030eb76dbdde897f39ff43caea83dfb5cde2d5	बोलती बंद?		tatoeba.org
74be466fcce9b31d09d07b23311e0cf2b994f87194c9a543f0f3c90afc3d6bd8	आपके नाक पर एक नूडल है।		tatoeba.org
74c33218968acb44dd4aa8ed8308d146db7e59a60f051ad61b265d45940f79a6	आप तो सुन भी नहीं रहे हैं।		tatoeba.org
74c36b7adcda7613b46884bf13753e95bcb97cc778aa0edb5036156c0c775bd0	वह घर पर था।		tatoeba.org
74caf5bdfee32a0cf947a395050b09b8c3a59098e789c86da8e78dbfb5e93bba	वह कहती है कि वह दीवारों के पार देख सकती है।		tatoeba.org
74cb7d6644c039e7ea440b8dcbfae7ff3d2879c060ffb41ba4488976ef0c7fdb	टेनिस खेलने में मज़ा आता है।		tatoeba.org
74ed93305931c561aedd08467e5447906dee2e6eb650fa2d937b6e6c6a3e8717	जॉन से जो लड़की बात कर रही है उसका नाम सूज़न है।		tatoeba.org
74f9bea593278a7ef4718181fe7b5b846bc4e6f295fc1322f87073e1b10324e7	टॉम के पास एक घोड़ा है।		tatoeba.org
74fdc38c3ebc99248faf4aecea6fbdadade3a38b4fab820667b9346817e3c5ac	"""मैं रूस में रहती हूँ, और आप।"" ""में यूक्रेन में।"""		tatoeba.org
7518564f41616d0fd07348a460f64a681afa8d519514578279f746c8a24c7e77	मिली एक केला खा रही है।		tatoeba.org
751d3f657f441e7ac111eb6c0e5b105ac58b8b1ddca7a152c785f6a774f206dc	मैं भारत लौट रहा हूँ।		tatoeba.org
751f7ff60641011a9ef825ea4acad57ee80d0db8a8fd73f2814533e0fd47d8d1	मैं कभी भी चिंता नहीं करती।		tatoeba.org
7524b1c234cf9893fe3ce46042e56ecb14b47fdba26043ea186fe4b298c668ac	तुम क्या खोज रही हो?		tatoeba.org
752fdb2a6ed55e07a4ce6324e5dc3fff5f3d4553c52359298881a2517b9eb94c	दीदी सभी डाक्टरों से डरती है।		tatoeba.org
75329c8a9ec7dfac60a4c7997190421349fe3c47618d2edac3c51387503b9998	दाई को देखते ही त्योरी बदल कर बोली-क्या बाजार में खो गयी थी ?		http://premchand.co.in/story/mahateerth
75395fe45025a0084f7a626080611dd9a8dd026f2886ffea13f71bfe0de96c76	आप कैसे हैं? बहुत बढ़िया। और आप? बहुत बढ़िया, शुक्रिया।		tatoeba.org
753b458bdb70ca76012351a51e5103b82a972ee4e87d2fc7997411dd483d85af	राजा और रानी आ रहे हैं।		tatoeba.org
7541625b681767853f5663b8f9fbb0c94f8f44541523beadbe4847c66fcebd18	मालिबू दक्षिणी कॅलिफॉर्निया के समुद्र-तट पर है।		tatoeba.org
7552a1a4e2df108f5a919f41ffc2137780efe89e26be694d03a149241b4030ef	इसका इस्तेमाल करो।		tatoeba.org
7554cfd69475814be74d1c441e3600889a0bd5a634680b9789b1c83bb2380d78	यह रही तुम्हारी चाय, टॉम।		tatoeba.org
755c85d7ec0f83cc3f050a6cfd771e9b1730de0cd9cf8b2a6a081911f88920df	मैनें अपने पती को धोखा दिया है।		tatoeba.org
755dd35f932ef5d83f1f1b43797c609755b1b057e13fbc068602d3ba288d8678	यह उपन्यास उस से काफी ज्यादा रोचक है।		tatoeba.org
755e02bf40b42dc994c93b6dd62c2405ff1737120a6fcde8609ddd689a709cbe	मैं जानता था आप छोड़ देंगे।		tatoeba.org
75621aae577ca60905dc55230daebd7ea962a770a5f58d2a6c7b24dc032b0ed6	अगर लम्बी ज़िन्दगी जीना चाहते हो तो सिगरेट पीना छोड़ दो।		tatoeba.org
756611c7a4cfb0ead5b742ed796c4eefbe979e48c8a0af71954ebe1139b7e7bb	मेरी आँखें दर्द कर रही हैं।		tatoeba.org
756aad643db5765026c0a0e8e883797876846659e76bf2bd2d8a6a5a57cf6bf3	मैं कभी-कभार सिनेमा जाता हूँ।		tatoeba.org
756f88bababd86dc53b5c6429807339019ad36bf440cc9355a2781dce744dcc8	बस भूल जाओ।		tatoeba.org
7571372eb8eab0427080accc2e6298b8733c95b44f409d599927f3c86206fd96	उसे बाहर ले जाओ।		tatoeba.org
757bce8fcc13231decee09b477fcf0e734fbfd20ca969698eb7748853c4d7df9	गोल!		tatoeba.org
758129cca1be0d63a40bc60068e7300c653b7574e1f1631bf259787a08f57388	मुझे एक और उदाहरण दो।		tatoeba.org
758c9f19d507856341adeea766c2e8a3641e71169d29bd8dbef0ab14cb8b1efe	तुम लौट आये।		tatoeba.org
7590dcea3e02a9e1ebefd4692b6e43230067e301a8bb48f2d639b6a368fc8a0d	हमने विलायती तालीम एक देसी परंपरा में पायी है।		tatoeba.org
7590ff0f0666f45cbaa248e7fb22ca4026c8aaae0565884966de6e8d27dd13c2	मैं अम्हारी भी सीख रहा हूँ।		tatoeba.org
759bef121c237a02376753f43aa842ff0fc000e3d38789905e627f4782e59880	मैरी ने अपने कपड़े उतार दिये।		tatoeba.org
759fd05c71b3a5b1355bf9053af00891376f7dcd7e283311aca2bb194f040423	मेरी ने बर्तन नहीं धोए।		tatoeba.org
75a42125b1605b2363fd9d6d4553f6d0f58ff98d87b17732499eadf399ae2073	शुरू कीजिए।		tatoeba.org
75a4a5f9b8094bbc0a607aadddb29029323c6940d0e23765b0027ab092964b7b	थोड़े ही समय में अंग्रेजी बोलना सीखो!		tatoeba.org
75a7891fa207ee03f6daff27807d1177201e00a7a74abc6a9d78858b0c936a58	टॉम वह जानता नहीं।		tatoeba.org
75aa4967586d21e23f8bdab16c4562ba3e9a76cf60e73e39983f1f8380dbb9e8	मैं इस कम्प्यूटर को इंटरनेट से जोड़ रही हूं।		tatoeba.org
75ae2dd224570c8e0a16c82a2802b30b9c2694393e4a802057a24debb3388e38	संगीत नहीं तो जान नही।		tatoeba.org
